銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高,移動平均(5),移動平均(25),移動平均(75)
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:0:0,39415,39415,39325,39345,8882,39352,39314.6,39038.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:0:0,39340,39380,39315,39340,4840,39363,39331.4,39045.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:0:0,39340,39430,39285,39420,17435,39387,39347.2,39052.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:0:0,39425,39460,39400,39435,4813,39389,39358.4,39060.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:0:0,39435,39465,39420,39465,3422,39401,39369,39068.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,6:0:0,39465,39465,39465,39465,1510,39425,39381.2,39076
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:45:0,39465,39585,39315,39380,70624,39433,39388.8,39082.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:45:0,39380,39380,39200,39230,41271,39395,39392.2,39087.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:45:0,39230,39290,39220,39270,22680,39362,39396.4,39093
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:45:0,39265,39315,39245,39310,15506,39331,39393.2,39098.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,12:45:0,39310,39310,39165,39210,27779,39280,39385,39102.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,13:45:0,39210,39210,39150,39170,17042,39238,39372.6,39105.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,14:45:0,39170,39180,39120,39125,20126,39217,39357.8,39108.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,15:45:0,39105,39105,39105,39105,1966,39184,39339.4,39110.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,17:0:0,39155,39200,39135,39185,14809,39159,39326.2,39114.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,18:0:0,39180,39225,39155,39160,7983,39149,39312.4,39118.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,19:0:0,39160,39175,39110,39160,8589,39147,39300.8,39123.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,20:0:0,39165,39195,39130,39190,6650,39160,39296.4,39128.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,21:0:0,39195,39215,39170,39210,6546,39181,39289.8,39134.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,22:0:0,39205,39240,39145,39155,13645,39175,39282.8,39139
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,23:0:0,39160,39205,39140,39200,12011,39183,39277.8,39144.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,0:0:0,39200,39210,39055,39085,16588,39168,39269.8,39148.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,1:0:0,39085,39105,38995,39060,13224,39142,39260.2,39151.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,2:0:0,39060,39080,39005,39070,4898,39114,39246,39155.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,3:0:0,39070,39135,39060,39125,4409,39108,39234.8,39160.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,4:0:0,39125,39145,39075,39100,3485,39088,39225,39164.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,5:0:0,39100,39130,39090,39110,3416,39093,39215.8,39167.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/15,6:0:0,39095,39095,39095,39095,1528,39100,39202.8,39170.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,8:45:0,39150,39235,38985,39115,58169,39109,39190,39174.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,9:45:0,39115,39165,39010,39130,31364,39110,39176.6,39177.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,10:45:0,39135,39205,39100,39130,17939,39116,39163.2,39178.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,11:45:0,39125,39180,39090,39175,14051,39129,39155,39180.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,12:45:0,39175,39220,39170,39200,15470,39150,39153.8,39183.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,13:45:0,39200,39210,39160,39195,12978,39166,39150.8,39186.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,14:45:0,39200,39205,39125,39200,16920,39180,39146.4,39187.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,15:45:0,39205,39205,39205,39205,1576,39195,39146.2,39189.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,17:0:0,39180,39195,39140,39150,10356,39190,39145.4,39190.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,18:0:0,39150,39195,39140,39175,7292,39185,39147.4,39194.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,19:0:0,39175,39200,39165,39175,4066,39181,39150.2,39197.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,20:0:0,39175,39205,39170,39180,4381,39177,39150,39202.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,21:0:0,39180,39200,39175,39180,2440,39172,39150.8,39206.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,22:0:0,39180,39185,39140,39180,4574,39178,39151.6,39210.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/17,23:0:0,39180,39180,39135,39160,3847,39175,39150.4,39213.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,0:0:0,39160,39180,39145,39160,3076,39172,39148.4,39216.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,1:0:0,39160,39185,39160,39165,2208,39169,39148.8,39218.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,2:0:0,39165,39180,39155,39170,1037,39167,39147.6,39221.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,3:0:0,39170,39170,39160,39165,257,39164,39150.8,39224
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,4:0:0,39165,39170,39155,39165,333,39165,39155,39226.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,5:0:0,39160,39175,39155,39175,587,39168,39159.2,39228.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,6:0:0,39165,39165,39165,39165,898,39168,39160.8,39229.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,8:45:0,39145,39325,39120,39245,62475,39183,39166.6,39235.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,9:45:0,39240,39385,39220,39310,41039,39212,39174.6,39240.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,10:45:0,39315,39350,39270,39325,20014,39244,39183.8,39244.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,11:45:0,39325,39385,39295,39340,14837,39277,39192.8,39247.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/18,12:45:0,39340,39350,39340,39345,764,39313,39201.4,39249
