銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高,移動平均(5),移動平均(25),移動平均(75)
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,0:45:0,38755,38770,38735,38755,1341,38766,38795.6,38865.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,0:48:0,38760,38760,38730,38755,876,38766,38789.8,38863.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,0:51:0,38755,38770,38580,38595,9317,38729,38778,38859.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,0:54:0,38590,38635,38510,38565,7844,38685,38764.4,38855
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,0:57:0,38570,38630,38540,38620,2748,38658,38752.8,38851.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:0:0,38620,38630,38545,38550,2894,38617,38737.6,38846.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:3:0,38550,38550,38520,38530,3067,38572,38721.6,38841.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:6:0,38525,38610,38510,38585,3242,38570,38708.2,38837.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:9:0,38585,38600,38555,38585,1881,38574,38696,38832.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:12:0,38590,38605,38515,38515,1886,38553,38681.8,38827.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:15:0,38515,38530,38485,38525,3362,38548,38672.8,38822.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:18:0,38525,38630,38520,38585,4946,38559,38667.8,38818.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:21:0,38580,38590,38505,38540,1990,38550,38660.4,38813.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:24:0,38535,38535,38445,38455,2713,38524,38649.6,38807.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:27:0,38455,38470,38400,38415,3692,38504,38639.2,38801.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:30:0,38415,38475,38415,38440,3472,38487,38630,38795.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:33:0,38440,38465,38410,38420,1936,38454,38619,38788.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:36:0,38420,38445,38400,38410,1395,38428,38605.6,38782.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:39:0,38410,38450,38405,38425,1577,38422,38592.8,38775.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:42:0,38425,38430,38375,38395,1999,38418,38579.4,38769.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:45:0,38390,38405,38370,38395,1606,38409,38565.4,38762.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:48:0,38405,38425,38395,38415,1535,38408,38551.8,38756.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:51:0,38415,38420,38365,38395,1610,38405,38536.4,38750.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:54:0,38395,38420,38375,38405,1050,38401,38521.2,38743.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,1:57:0,38405,38485,38390,38395,5834,38401,38506.8,38737.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:0:0,38395,38415,38365,38395,2027,38401,38492.4,38730.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:3:0,38395,38400,38345,38390,2315,38396,38477.8,38724.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:6:0,38390,38485,38370,38485,3487,38414,38473.4,38719.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:9:0,38485,38495,38425,38465,2584,38426,38469.4,38713.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:12:0,38470,38500,38470,38495,1631,38446,38464.4,38708.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:15:0,38490,38500,38390,38430,5347,38453,38459.6,38702.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:18:0,38430,38435,38380,38415,3243,38458,38455,38696.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:21:0,38420,38470,38365,38405,5300,38442,38447.8,38690.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:24:0,38415,38435,38395,38405,1143,38430,38440.6,38683.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:27:0,38410,38440,38400,38420,468,38415,38436.8,38677.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:30:0,38415,38460,38405,38415,792,38412,38432.4,38671.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:33:0,38415,38420,38385,38410,756,38411,38425.4,38665.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:36:0,38410,38465,38410,38465,828,38423,38422.4,38659.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:39:0,38465,38475,38450,38455,619,38433,38422.4,38653.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:42:0,38460,38470,38450,38455,617,38440,38424,38646.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:45:0,38455,38485,38450,38485,461,38454,38425.8,38641.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:48:0,38480,38505,38475,38480,743,38468,38428.2,38635.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:51:0,38480,38485,38445,38475,558,38470,38430.8,38629
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:54:0,38475,38500,38475,38500,611,38479,38433.8,38623.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,2:57:0,38500,38500,38475,38475,399,38483,38437,38617.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:0:0,38470,38505,38470,38505,491,38487,38441.4,38611.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:3:0,38505,38525,38505,38525,593,38496,38445.8,38606.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:6:0,38520,38540,38520,38535,847,38508,38451.4,38600.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:9:0,38530,38545,38530,38535,412,38515,38456.6,38595.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:12:0,38535,38555,38535,38550,690,38530,38462.8,38590.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:15:0,38550,38560,38545,38550,669,38539,38469,38585.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:18:0,38550,38560,38530,38535,675,38541,38474.8,38580.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:21:0,38530,38530,38500,38510,1317,38536,38475.8,38575.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:24:0,38515,38525,38510,38515,206,38532,38477.8,38570.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:27:0,38520,38535,38520,38525,277,38527,38479,38565.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:30:0,38525,38530,38515,38525,296,38522,38482.8,38560
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:33:0,38520,38535,38515,38520,215,38519,38487,38554.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:36:0,38520,38535,38520,38535,177,38524,38492.2,38549.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:39:0,38535,38545,38485,38490,983,38519,38495.6,38544.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:42:0,38495,38500,38465,38475,936,38509,38497.8,38538.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:45:0,38480,38480,38465,38465,421,38497,38499.8,38535
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:48:0,38460,38470,38435,38455,1088,38484,38501.6,38531.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:51:0,38455,38460,38425,38430,530,38463,38500.2,38527.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:54:0,38435,38440,38420,38420,368,38449,38498.8,38523.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,3:57:0,38425,38425,38395,38405,965,38435,38496.8,38520
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:0:0,38405,38425,38395,38415,777,38425,38494,38516.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:3:0,38420,38430,38415,38425,540,38419,38491.8,38513
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:6:0,38420,38425,38405,38425,481,38418,38489.8,38508.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:9:0,38430,38430,38390,38395,697,38413,38485.6,38504.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:12:0,38395,38400,38385,38400,386,38412,38482.6,38499.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:15:0,38400,38415,38390,38410,372,38411,38478.8,38495.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:18:0,38415,38415,38390,38405,322,38407,38474,38490.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:21:0,38405,38410,38375,38395,572,38401,38468.4,38485.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:24:0,38390,38435,38390,38430,528,38408,38464.2,38480.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:27:0,38430,38435,38410,38415,484,38411,38458.8,38476.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:30:0,38410,38445,38405,38440,595,38417,38454.4,38471.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:33:0,38440,38450,38425,38440,536,38424,38450.6,38467.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:36:0,38440,38465,38440,38460,277,38437,38448.6,38465.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:39:0,38460,38475,38450,38460,622,38443,38446.4,38464.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:42:0,38460,38510,38440,38490,1496,38458,38445,38462.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:45:0,38485,38485,38455,38475,334,38465,38443,38461.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:48:0,38480,38490,38475,38480,358,38473,38441.4,38461.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:51:0,38480,38485,38450,38450,268,38471,38438,38459.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:54:0,38460,38465,38450,38465,269,38472,38437,38457.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,4:57:0,38460,38475,38435,38445,386,38463,38435.8,38456.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:0:0,38440,38440,38405,38405,603,38449,38433.4,38455.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:3:0,38405,38415,38400,38415,250,38436,38431.8,38452.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:6:0,38415,38435,38415,38435,251,38433,38432,38451.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:9:0,38430,38435,38400,38400,236,38420,38431.2,38450.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:12:0,38400,38410,38395,38405,329,38412,38431.2,38450.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:15:0,38395,38405,38375,38385,560,38408,38430,38449.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:18:0,38385,38430,38385,38415,639,38408,38429.6,38449.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:21:0,38420,38440,38415,38430,291,38407,38429.8,38450.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:24:0,38430,38430,38410,38415,381,38410,38430.6,38450
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:27:0,38410,38415,38400,38400,243,38409,38430.6,38450.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:30:0,38410,38430,38405,38420,234,38416,38431,38450.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:33:0,38420,38440,38415,38430,347,38419,38432,38450.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:36:0,38435,38440,38410,38420,253,38417,38433,38450.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:39:0,38415,38430,38405,38415,317,38417,38432.4,38451.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:42:0,38415,38425,38405,38410,217,38419,38432.2,38451.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:45:0,38410,38425,38410,38420,169,38419,38431.4,38451.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:48:0,38425,38435,38415,38430,392,38419,38431,38452.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:51:0,38430,38440,38410,38415,475,38418,38429.2,38451.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:54:0,38415,38420,38400,38400,283,38415,38426.8,38450.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,5:57:0,38400,38400,38400,38400,0,38413,38423.2,38449.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/8,6:0:0,38375,38375,38375,38375,1561,38404,38419.2,38448.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,8:45:0,38520,38640,38520,38625,9172,38443,38425,38451.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,8:48:0,38620,38650,38600,38625,3580,38485,38432,38454.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,8:51:0,38630,38690,38630,38670,5136,38539,38440.2,38457.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,8:54:0,38665,38725,38665,38715,3403,38602,38451,38461.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,8:57:0,38715,38745,38710,38740,2762,38675,38464.4,38465.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:0:0,38735,38765,38660,38665,8431,38683,38474.4,38469.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:3:0,38660,38695,38650,38680,3770,38694,38484.2,38472.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:6:0,38685,38690,38605,38640,4128,38688,38493.8,38474.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:9:0,38640,38690,38620,38675,2765,38680,38504.6,38477.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:12:0,38675,38755,38665,38755,4573,38683,38519.4,38481.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:15:0,38755,38755,38705,38715,3358,38693,38531.4,38484.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:18:0,38715,38735,38690,38735,2387,38704,38543.6,38487.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:21:0,38735,38740,38700,38700,1752,38716,38555,38490.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:24:0,38700,38725,38685,38710,2419,38723,38567.4,38493.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:27:0,38710,38730,38680,38690,1601,38710,38578.2,38496
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:30:0,38690,38695,38650,38675,2900,38702,38588,38498
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:33:0,38675,38720,38670,38695,2686,38694,38599,38500.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:36:0,38695,38705,38675,38680,1379,38690,38609.6,38502.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:39:0,38680,38690,38640,38655,2006,38679,38619.4,38503.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:42:0,38655,38700,38650,38690,1292,38679,38630.2,38505.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:45:0,38690,38760,38690,38740,4198,38692,38642.6,38508.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:48:0,38745,38745,38720,38730,1144,38699,38655.2,38511
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:51:0,38730,38760,38725,38755,2200,38714,38669.4,38514.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:54:0,38750,38785,38750,38765,2453,38736,38684,38517.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,9:57:0,38760,38800,38760,38785,1985,38755,38700.4,38520.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:0:0,38785,38820,38765,38815,2918,38770,38708,38524.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:3:0,38810,38850,38810,38840,3396,38792,38716.6,38528.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:6:0,38835,38855,38805,38820,2571,38805,38722.6,38533.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:9:0,38820,38845,38810,38810,2628,38814,38726.4,38537.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:12:0,38815,38820,38800,38810,1337,38819,38729.2,38542.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:15:0,38815,38835,38815,38815,1411,38819,38735.2,38547.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:18:0,38820,38830,38810,38815,1396,38814,38740.6,38552.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:21:0,38815,38820,38780,38780,1421,38806,38746.2,38557.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:24:0,38785,38815,38780,38795,1550,38803,38751,38562.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:27:0,38800,38840,38800,38825,1375,38806,38753.8,38567.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:30:0,38825,38860,38820,38845,2183,38812,38759,38573.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:33:0,38845,38845,38825,38825,976,38814,38762.6,38578.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:36:0,38825,38830,38790,38805,1079,38819,38766.8,38584.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:39:0,38810,38815,38790,38795,1522,38819,38770.2,38589.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:42:0,38800,38840,38795,38825,1117,38819,38775.6,38594.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:45:0,38820,38825,38800,38800,627,38810,38780.6,38600.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:48:0,38800,38800,38780,38780,1528,38801,38784,38605.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:51:0,38780,38790,38740,38760,2920,38792,38787.2,38609.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:54:0,38755,38760,38730,38745,1557,38782,38790.8,38614.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,10:57:0,38745,38770,38745,38750,967,38767,38793.2,38618.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:0:0,38750,38750,38720,38735,1698,38754,38793,38622.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:3:0,38730,38745,38710,38740,1396,38746,38793.4,38625.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:6:0,38740,38745,38720,38720,1097,38738,38792,38629.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:9:0,38720,38735,38710,38720,1015,38733,38790.2,38632.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:12:0,38720,38735,38710,38730,828,38729,38788,38635.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:15:0,38725,38740,38715,38730,824,38728,38784.6,38639.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:18:0,38730,38755,38720,38755,1581,38731,38781.2,38643.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:21:0,38755,38760,38730,38735,627,38734,38777.8,38646.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:24:0,38735,38745,38725,38730,1236,38736,38774.6,38650.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:27:0,38730,38740,38715,38735,787,38737,38771.6,38655.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:30:0,38740,38770,38740,38765,926,38744,38769.6,38659.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:33:0,38765,38770,38730,38740,771,38741,38766.6,38663.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:36:0,38745,38755,38740,38750,1038,38744,38765.4,38668.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:39:0,38750,38765,38750,38760,917,38750,38764,38673.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:42:0,38760,38765,38745,38750,319,38753,38761,38678.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:45:0,38755,38760,38750,38755,240,38751,38757.4,38682.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:48:0,38750,38775,38750,38770,834,38757,38755.2,38687.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:51:0,38765,38770,38755,38760,636,38759,38753.4,38691.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:54:0,38760,38775,38760,38770,531,38761,38752.4,38696.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,11:57:0,38770,38775,38745,38745,596,38760,38749.2,38701
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:0:0,38750,38760,38745,38755,441,38760,38747.4,38705.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:3:0,38760,38765,38745,38765,520,38759,38746.8,38709.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:6:0,38765,38765,38750,38765,502,38760,38747,38714.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:9:0,38765,38770,38745,38745,417,38755,38747,38719.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:12:0,38740,38745,38730,38735,703,38753,38746.4,38723.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:15:0,38735,38735,38725,38730,367,38748,38746.2,38727.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:18:0,38730,38730,38710,38710,777,38737,38745,38731.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:21:0,38715,38730,38715,38725,688,38729,38745.2,38735.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:24:0,38725,38740,38720,38725,514,38725,38745.4,38739.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:27:0,38725,38735,38720,38735,550,38725,38745.6,38744.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:30:0,38730,38750,38725,38730,974,38725,38745.6,38746.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:33:0,38735,38770,38730,38745,1051,38732,38745.2,38747.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:36:0,38750,38750,38730,38735,754,38734,38745.2,38748.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:39:0,38735,38755,38730,38740,894,38737,38745.6,38748.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:42:0,38745,38760,38735,38755,529,38741,38746.4,38749.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:45:0,38755,38765,38750,38760,713,38747,38746.2,38750.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:48:0,38755,38760,38750,38760,626,38750,38747,38751.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:51:0,38760,38765,38755,38765,310,38756,38747.6,38753.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:54:0,38765,38790,38760,38780,1106,38764,38748.4,38754.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,12:57:0,38780,38810,38780,38790,1647,38771,38750,38754.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:0:0,38790,38800,38780,38795,1160,38778,38751.6,38756
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:3:0,38795,38810,38790,38805,1157,38787,38753,38756.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:6:0,38805,38810,38795,38805,473,38795,38754.8,38758.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:9:0,38805,38810,38800,38800,310,38799,38756,38759.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:12:0,38805,38820,38800,38815,554,38804,38758.8,38761.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:15:0,38820,38830,38815,38820,564,38809,38761.4,38763.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:18:0,38820,38825,38815,38820,770,38812,38763.6,38764.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:21:0,38820,38830,38815,38830,672,38817,38766.2,38766.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/10,13:24:0,38820,38835,38820,38825,746,38822,38769.4,38769.0667
